0氹	[tam]\n1. to cajole someone\n2. to pacify someone who is angry
查家宅	[chàh gā jaahk]\n(to investiage the family house)\nto make a thorough and detailed inquiry into somebody, to be over-inquisitive.
查房	[chàh fóng]\nto check the rooms (esp. in a police raid on a vice establishment).
查牌	[chàh pàaih]\n(to check signboard)\nto check the license (e.g. of an entertainment establishment).
柯	[ō]\n1. a stalk\n2. a surname
柯打	[ō dá]\n(<order)\n1. an order in a restaurant, a booking for a taxi, etc.\n2. an order, command
柳	[làuh]\n1. a willow\n2. a prison warden\n3. a prison
柳心	[làuh sām]\n(willow heart)\n1. the Correctional Services department\n2. staff of the Correctional Services Department.
柳記	[làuh gei]\n(willow company)\n1. the Correctional Services Department\n2. staff of the Correctional Services Department
柳骨	[làuh gwāt]\n(willow bone)\na toothpick
柴	[chàaih]\n1. firewood\n2. cheveron, stripes of rank
柴可夫	[chàaih hó fū]\n(<Tchaikovsky)\na driver, a chauffeur
柴可夫司機	[chàaih hó fū sī gēi]\n(<Tchaikovsky)\na driver, a chauffeur
柴台	[chàaih tòih]\n(to trample stage)\n1. to break up a show, to disrupt a performance\n2. to discourage somebody
柴哇哇	[chàaih wā wā]\nused to describe a group of people spending time together in a relaxed manner.
柴娃娃	[chàaih wā wā]\nused to describe a group of people spending time together in a relaxed manner.
校	[haauh]\na school
校服都未除	[haau fuhk dōu chèuih]\n(still in school uniform)\nstill at school, still young and immature
校花	[haau fāa]\n(school flower)\nthe most beautiful girl in the school
校草	[haau chóu]\n(school grass)\nthe best-looking boy in the school
核突	[waht daht]\nnasty, unpleasant, ugly
根	[gān]\n1. root\n2. the penis
格仔	[gaak jái]\n(square)\na way of censoring pronographic films and photos, in which the sex organs or taboo words are covered with a grid of squares.
格劍	[gaak gim]\nhomosexual sex, intercourse (male)
格屎	[gaak sí]\na triad society, a triad group
桂	[gwai]\na cassia plant
桂枝	[gwai jī]\na joss stick
桂枝仔	[gwai jī jái]\na Hongkonger, someone from Hong Kong
桃	[tòuh]\na peach
桃花運	[tòuh fā wahn]\nfortune in love, success in romantic adventures
桐	[duhng]\npaulownia tree
梅	[mùih]\na plum
梅花間竹	[mùih fā gaan jūk]\n(each two plum trees are separated by one bamboo tree)\nin alternative series, in ABAB sequence
梅開二度	[mùih hōi yih douh]\nto have sex a second time, a second bout of love-making
條	[tìuh]\n1. a classifier for fish, hair, etc.\n2. a classifier, used in slang for people
條仔	[tìuh jái]\na boy, a kid, a boyfriend
條命	[tìuh mehng]\n(life)\nused in riposte to a request or an order to do something
條命凍過水	[tìuh mehng dung gwo séui]\n(one's life is colder than water)\nto be in danger, to be living dangerously
條命唔正	[tìuh mehng m4 jeng]\n1. to be born in a poor family\n2. to come from a bad background
條命正	[tìuh mehng jeng]\n1. to be born in a good or rich family\n2. to come from a good background\n3. to have a good life, good prospects
條命生得正	[tìuh mehng sāng dāk jeng]\n1. to be born in a good or rich family\n2. to come from a good background
條女	[tìuh néui]\na girl, a young woman, a girlfriend
條條fing	[tìuh tíu fihng]\n1. to hang losely\n2. a devil-may-care attitude
條條揈	[tìuh tíu fihng]\n1. to hang losely\n2. a devil-may-care attitude
條氣唔順	[tìuh hei m4 seuhn]\nto be aggrieved
條線	[tìuh sin]\n1. a thread\n2. a police informer
條脷無毛	[tìuh leih móuh mòuh]\n(tongue without hair)\nan indirect phrase expressing hostility or mock-hostility (punning variant of 屌你老母 díu néih lóuh móu)
條菜	[tìuh choi]\na girl, a young woman, a girlfriend
條蕉	[tìuh jīu]\n1. banana\n2. the penis, "prick"
條賓周	[tìuh bān jāu]\nthe penis
條賓州	[tìuh bān jāu]\nthe penis
條賓舟	[tìuh bān jāu]\nthe penis
條賓週	[tìuh bān jāu]\nthe penis
條針	[tìuh jām]\nan informer, a source (police usage)
條麻甩佬	[tìuh màh lāt lóu]\na colloquial or disparaging expression for a man or a boyfriend, "block", "guy"
梳	[sō]\nto comb
梳起	[sō héi]\na woman who is determined not to get married
棍	[gwan]\n1. a stick\n2. a pennis
棍仔	[gwan jái]\nchopsticks (restaurant worker jargon)
棍底	[gwan dái]\nRed Pole, a rank in a triad society
棖雞	[chàahng gāi]\nvolubly demanding (generally used to refer to a woman).
棘	[kīk]\nthorny
棘手	[kīk sáu]\n(the case is) difficult
棚	[pàahng]\na shed
棚人	[pàahng yàhn]\na group of people, a lot of people
棟	[duhng]\n1. beam\n2. one thousand
棵	[pō]\nclassifier for plants, trees, etc
棺	[gūn]\na coffin
棺材本	[gūn chòih bún]\n(money for one's coffin)\nmoney put aside for one's old age
棺材舖	[gūn chòih póu]\n1. coffin shop\n2. anti corruption bureau; the Independent Commission Against Corruption, the ICAC (the Hong Kong government's anti-corruption agency)
植	[jihk]\nvegetables
植物人	[jihk maht yàhn]\n(human vegetable)\n1. a human vegetable, a person reduced by illness or accident to minimal life functions\n2. a customs inspector of vegetable and animal products (truck driver jargon).
椰	[yèh]\na coconut
椰子殼	[yèh jí hok]\n(coconut shell)\na bra
楝嘢	[duhng yéh]\none thousand dollars.
樁	[jūng]\n1. a pile\n2. to beat up
樑	[lèuhng]\na beam
樓	[làuh]\na building
樓換樓	[láu wuhn láu]\nto sell one's apartment and buy another one (in order to get a larger apartment or to cash in).
樓花	[làuh fā]\n(building flower)\nto pay for a flat or apartment before the building is completed.
樓面	[làuh mín]\n(building surface)\na waiter or waitress in a small restaurant or food stall.
標	[bīu]\n1. a symbol\n2. to snatch
標參	[bīu sām]\nto kidnap
標尾會	[bīu méih wúi]\n(to win the last prize)\n1. to take the last chance to do something; to grab the final opportunity.
標青	[bīu chēng]\ngreat; terrific; attractive; outstanding.
樣	[yéung]\nan appearance
樣丙	[yéung bíng]\n1. an ugly face\n2. a bad situation
樣炳	[yéung bíng]\n1. an ugly face\n2. a bad situation
樣衰	[yéung sēui]\n(face bad)\n1. an ugly face\n2. a bad situation
樣衰衰	[yéung sēui sēui]\n(face bad)\n1. an ugly face\n2. a bad situation
樹	[syuh]\na tree
樹大有枯枝	[syuh daaih yáuh fū jī]\n(a big tree has some dead branches)\nthere are good and bad people in every group
橋	[kíu]\nsurprising, fortunate, strange, coincidental
機	[gēi]\n1. a machine\n2. a chance, opportunity
機佬	[gēi lóu]\na cameraman, a camera operator
機竇	[gēi dau]\na video game centre
機鋪	[gēi póu]\na video game centre
橫	[wàahng]\n1. broad, strong, well build (physique)\n2. horizontal
橫乓乓	[wàahng bāang baahng]\n1. to be difficult\n2. to argue for the sake of it\n3. to give bad reasons or justifications, to be stubborn
橫屍街頭	[wàahng sī gāai taùh]\nto be dead, to wind up dead, to be found dead, to be dead in the street
橫掂	[wàahng dihm]\nas it happens, as chance would have it
橫死掂死	[wàahng séi dihm séi]\nit doesn't make any difference either way, i.e. neither option is good.
橫行	[wàahng hàahng]\nsomeone who can act without restraint.
橫角	[wàahng gok]\n(horizontal corner)\ntrousers
檔	[dong]\n1. a stall\n2. a vice den; a gambling den
檔仔	[dong jái]\n(stall small)\na stall
檔口	[dong háu]\n(stall mouth)\na stall
檔嘢	[dong yéh]\n1. a stall\n2. a place under supervision (e.g. a nightclub, a video game parlour with security provided by a triad group).
檸	[níng/nìhng]\na lemon
檸樣	[níng yéung]\n(lemon face)\na euphemistic or humorous variant of 撚樣 [lán yéung] "prick-face".
檸檬	[nìhng mūng]\n1. a lemon\n2. a boy or a man turned down by a girl or a woman
檻	[laam]\na threshold
檻火盆	[laam fó pùhn]\na ceremony in which someone is carried over or steps over a basin with burning spells written on strips of yellow paper, a purification ceremony, e.g. when bringing a new born baby for the first time, when coming home after being in prison.
櫃	[gwaih]\n1. a cupboard\n2. the anus (prison jargon)
櫃桶	[gwiah túng]\n1. drawer\n2. the anus
款	[fún]\nthe character, type, nature (especially in negative comments)
歇	[hit]\nto rest
歇歇腳	[hit hit geuk]\nto take a rest
歎	[taan]\n1. to enjoy\n2. to have a good life, to "live it up"
歎世界	[taan sai gaai]\nto have a good life, to have a comfortable or luxurious existence, to "live it up"
止	[jí]\nto stop
止咳	[jí kāt]\n1. to stop coughing\n2. a short term or temporary solution to a problem
止咳水	[jí kāt séui]\ncodeine, cough mixture (often used for narcotic effects).
正	[jeng]\n1. great, terrific\n2. exactly\n[jing]\nformal
正到痹	[jeng dou bei]\n(great until paralysis)\nreally great!, terrific!
正嘢	[jeng yéh]\nexcellent quality, fine quality, "great stuff".
正斗	[jeng dáu]\n1. great!, excellent!\n2. attractive, very good; cute (especially a young woman), sexy (of a woman)
正牌爛仔	[jing pàaih laahn jái]\n(licensed rascal)\na derogatory term for the police, "villain with a badge".
正菜	[jeng choi]\n(great vegetable)\na good-looking girl, a sexually attractive young woman.
歪	[mé]\ntilt
歪帽	[mé móu]\n(tilted hat)\nHong Kong police tactical unit
歸	[gwāi]\nto return
歸西	[gwāi sāi]\nto die
死	[séi]\n1. to die\n2. used to stress the meaning of a word or phrase\n3. used to emphasise negative characteristics, "shitty", "damned", "useless"
死0靚仔	[séi lēng jái]\nan insult, implying that the addressee is arrogant, has misbehaved, impolite, etc., a "cheeky bastard", a "little shit".
死lur冇用	[séi léu móuh yuhng]\n(it's no use the dead begging)\nan exclamation, "it's no use complaning!", "it's no use keeping on asking!"
死人燈籠	[séi yàhn dāng lùhng]\n(dead man's lantern)\n→報大數 [bou daaih sou] report a bigger sum\n■to exaggerate or inflate a figure, to report a higher figure than is justified by the facts (since three years were often added to the age of an adult who had died when written on the lantern hung outside the house).
死人頭	[séi yàhn tàuh]\nan idiot, someone who is a nuisance, a "pest".
死仆街	[séi pūk gāai]\nan insult expressing strong irritation or hostility, a "piece of shit", a "bastard"
死仔	[séi jái]\n1. a naughty boy who deserves to be punished\n2. a boy or a man who has behaved badly
死仔乾	[séi jái gōn]\n(dead dry son)\nan insulting term for a boy or a man, a "nasty little shit", a "bastard".
死仔包	[séi jái bāau]\nan insulting term for a boy or a man, a "nasty little shit", a "bastard".
死估估	[séi gùh gùh]\n1. slow-witted, dull, lacking a sense of humour\n2. unresponsive; without initiative
死佬	[séi lóu]\n1. a generic insult for a man, a "bastard", a "swine"\n2. an affectionate insult for a husband or a boyfriend
死傻婆	[séi sòh pó]\nan insult for a woman, implying that she is stupid, irritating or unreliable, a "stupid cow".
死八公	[séi baat gūng]\na generic insult for a man, "bastard"
死八婆	[séi baat pòh]\na generic insult for a woman, "bitch"
死剩把口	[séi jihng bá háu]\nto talk too much, to keep chattering away
死口臭	[séi háu chau]\nsomeone who is always saying irritating, rude or provocative things.
死咕咕	[séi gùh gùh]\n1. slow-witted, dull, lacking a sense of humour\n2. unresponsive; without initiative
死唔斷氣	[séi m4 tyúhn hei]\nto mumble continuously, to keep talking indistinctly without pause
死唔眼閉	[séi m4 ngáahn bai]\n(not to close one's eyes even after death)\nto carry one's grievances or regrets to the grave
死啦	[séi lā]\nused to express irritation, disappointment, or anger with the situation or person, "shit", damn!", "get lost!", "go to hell!".
死埋一邊啦	[séi màaih yāt bīn lā]\n(die off at the side)\nused to show contempt to someone or to tell them to leave, "get lost!", "crawl away and die!".
死女包	[séi néui bāau]\nan insult for a young woman or girl, a "you little bitch".
死好過	[séi hóu gwo]\nto be better off dead, to prefer to be dead (rather than face some undesirable situation)
死妹釘	[séi mūi dēng]\nan insult for a young woman or girl (aggressive or humorous), "you little bitch".
死姣婆	[séi hàauh pòh]\nan insult for a woman who is promiscuous, accused of being sexually unfaithful, perceived as too flirtatious, etc
死婆	[séi pó]\n1. a generic insult for a woman, a "bitch"\n2. an affectionate insult for one's wife or girlfriend
死心	[séi sām]\nto lose one's feelings for someone, to fall out of love
死心不息	[séi sām bāt sīk]\nto now know when one is beaten, to never give up
死性不改	[séi sing bāt gói]\nto be stubborn, to not change for the better, to remain the same (bad) character
死慳死抵	[séi hāan séi dái]\nto live on a tight budget
死扑街	[séi pūk gāai]\nan insult expressing strong irritation or hostility, a "piece of shit", a "bastard"
死撐	[séi chaang]\n1. to defend oneself furiously, to refuse to admit one is at fault\n2. to persist in a belief or a view that is obviously wrong\n3. to be stubborn
死柒開	[séi chaht hōi]\na vulgar expression used to tell someone to go away, "fuck off!"
死橋	[séi kíu]\na low scheme or trick; a useless plan or scheme
死死下	[séi séi há]\n1. exhausted\n2. upset, discouraged, downcast
死死吓	[séi séi há]\n1. exhausted\n2. upset, discouraged, downcast
死死地氣	[séi séi deih hei]\nto accept a difficult job reluctantly, to have to do something in spite of one's reluctance
