???,???,lòuh g?ng wùh,"someone with long experience in the criminal underworld, a longstanding and respected triad member",,,,
???,???,lòuh g? pòh,"an old woman who have never been married, an old spinster",,,,
???,???,lòuh g?ng jái,"(little husband)a boyfriend, a steady boyfriend",,,,
????,????,lòuh g?ng put sin,"(husband fans)miserable, helpess, a pun based on the link with ?? ch?i leuhng (""wife feels cool"", i.e. as a result of the husbands fanning) which sounds like ?? ch?i leuhng ""miserable"".",,,,
??,??,lòuh gwái,(old ghost)1. an old person (colloquial or derogatory)2. an experienced person,,,,
??,??,lòuh gw?n,uniformed police,,,,
??,??,lòuh h?ang,"(old ditch)an old person, an old man (derogatory)",,,,
???,???,lòuh h?ang pó,(old ditch woman)an old woman (derogatory),,,,
??,??,lòuh h?i,old cunt,,,,
???,???,lòuh hòhng jy?n,someone who has worked in a particular trade or profession for a long time,,,,
??????,??????,lòuh h?ng d?u jaa ch?ut yàuh,"(to squeeze oil out of old husks)1. to be overly careful with money, to be stingy, to be ""tight""2. to squeeze money from poor people.",,,,
??,??,lòuh jaahp,"1. a police officer2. a police detective, a CID officer",,,,
??,??,lòuh jéuk,"ean experienced person, an old hand",,,,
??,??,lòuh jí,"1. an old man2. a generic hostile utterance, ""screw you!""",,,,
???,???,néih lòuh jí,"a generic hostile utterance, ""screw you!""",,,,
??,??,lòuh j?k,"mature, worldly, experienced",,,,
??,??,lòuh j?m,Tsim Sha Tsui ??? (the main business and tourist district of Kowloon).,,,,
??,??,lòuh johng,"(old writ)a solicitor, a lawyer",,,,
??,??,lòuh jok,"to lie, to tell a lie",,,,
??,??,lòuh júng,"(old general)1. a boss, a ""chief""2. a chief editor",,,,
??,??,lòuh kai,(old lover)1. a former lover2. the customer of a prostitute,,,,
??,??,lòuh k?m,"(old lapel)two people who have sex with the same person, who have had sex with the same person. ",,,,
??,??,lòuh n?m,"(old <number)number (e.g police number, prisoner's number).",,,,
??,??,lòuh lái,"lucky, fortunate",,,,
??,??,lòuh l?p,1. to rob to mug2.mugging3. to seize by force,,,,
??,??,lòuh lìhm,"The Independent Commission Against Corruption, the ICAC, the Hong Kong government's anti-corruption agency.",,,,
???,???,lòuh lòih g?u,"old but still beautiful (of a woman, often used sarcastically).",,,,
????,????,lòuh m?au s?u s?u,"(old cat burns its whiskers)someone who has had a bad experience with something, had ""their fingers burned"", ""lost face"", and is reluctant to take the same risk again. ",,,,
??,??,lòuh mák,(old Mac)McDonald's fast food restaurant.,,,,
??,??,lòuh màuh,(old scheme)a murderer (prison jargon),,,,
??,??,lòuh méi,"(old meats)euphemism for ?? lòuh móu ""mother"" (in various obscene expressions).",,,,
??,??,lòuh míu,"(old temple)Temple Street (?? míu g?ai), the main street in a working-class district in Kowloon with a night-market, famous for street Cantonese opera, fortune tellers, late night food stalls and prostitution. ",,,,
??,??,lòuh móu,"1. mother2. used to disparage what someone is saying by picking up the verb they are using and applying it to ?? lòuh móu?:?????, ?????! ?:????!A:yáuh m? yéh m4 tóh, maahn máan góng dihm kéuih l?! B:góng néih lóuh móu!A:Whatever problem there is we can talk about it without getting upset! B:Talk your mother!",,,,
??,??,lòuh móuh,"(old hair)1. Mao Zedong2. a red pocket containing so-called ""lucky money"" distributed during the Lunar New Year and on other ritual occasions, including the lucky money given by a gang recruit to his big brother on joing the gang (triad jargon)3. lucky money given to an actor by the director when the character the actor is playing dies (actor's jargon)4. lucky money in various occupational jargons, including restuarant worker slang",,,,
???,???,lòuh móu g?i,"(mother chicken)an insulting term for a woman, especially an old woman, ""old bag"", ""old bitch"".",,,,
???,???,lòuh múng dúng,an old person who is slow and forgetful and does not know what is going on. ,,,,
???,???,lòuh nàih m?i,"(old grubby girl)1. teenage girls who stay away from home and hang out on the streets2. teenage girls who hang out on the streets, getting involved in drugs, promiscuous sex, etc., ""bad girls"".",,,,
???,???,lòuh ng?n ké,"1. a small, thin, wrinkled person2. a small, thin older person with the build of a young boy",,,,
??,??,lòuh ngói,"(old outside)foreigners, people from outside",,,,
??,??,lòuh pàahng,"(old friend)associates, friends",,,,
??,??,lòuh pàhng,"(old friend)associates, friends",,,,
??,??,lòuh péi,"temper, temperament",,,,
??,??,lòuh pìuh,"a frequenter of prostitutes, a whoremonger",,,,
??,??,lòuh pòh,"1. wife2. a girlfriend, a steady girlfriend",,,,
???,???,lòuh pòh jái,"(little wife)a girlfriend, a steady girlfriend",,,,
??,??,lòuh sáan,a police constable (police jargon),,,,
??,??,lòuh s?i,(old western)1. a suit2. a euphemistic variant of ?? lòuh h?i ,,,,
??,??,lòuh sai,"(old small)1. an informal but respectful greeting, ""chief"", ""boss""2. a boss, an employer, a supervisor",,,,
??,??,lòuh sáu,"(old hand)an experienced person, a veteran, an ""old hand"".",,,,
??,??,lòuh séi,"a good friend, an old and loyal friend, a ""mate"", a good ""buddy"".",,,,
???,???,lòuh sei gáu,"(old four nine)an experienced or long serving ordinary member of a triad, a senior ""triad soldier"" who has not been promoted. ",,,,
???,???,lòuh s?ung hóu,an ex-lover,,,,
???,???,lòuh sí f?t,(old arse)1. experienced and crafty older people2. the elders3. the senior members of a triad society,,,,
???,???,lòuh s?k fú,1. the senior members of a triad society2. the elders,,,,
???,???,lòuh syú fo,(mouse goods)stolen goods,,,,
???,???,lòuh syú jái,(small mouse)biceps,,,,
??,??,lòuh t?ng,(old slaughter)to rob someone,,,,
??,??,lòuh tóu,"(old soil)old-fashioned, out of date",,,,
??,??,lòuh t?ng,"1. a heroin addict, a drug addict, a fellow drug addict2. a homosexual3. an associate, a ""crony""",,,,
??,??,lòuh w?t,1. to wrongly accuse someone2. to frame someone3. to set someone up,,,,
??,??,lòuh wohng,"(old busy)Mongkok, a residential and commercial district in Kowloon.",,,,
???,???,lòuh wùh léi,"(old fox)a cunning criminal, a ""crafty old fox"".",,,,
???,???,lòuh yàhn j?ng,(old man spirit)a precocious child,,,,
??,??,lòuh yáuh,"(old friend)a friendly term of address for a stranger, ""friend"", ""boss"".",,,,
???,???,lòuh yáuh gei,a good friend,,,,
????,????,lòuh yáuh gwái gwái,(old friend ghost ghost)a good friend,,,,
???,???,lòuh yèh ch?,"a very old car, an old-fashioned car",,,,
??,??,lòuh yéh,an informal or derogatory term for an old person,,,,
???,???,lòuh yìh b?t,"1. a stubborn old man2. an older man who keeps an expensive mistress, a ""sugar daddy"".",,,,
?,?,lóuh,salted,,,,
??,??,lóuh méi,"(salted meats)a euphemism for ?? lóuh móu ""mother"" (in various obscene expressions)",,,,
?,?,lóuh,1. careless2. rude,,,,
?,?,louh,"1. a road2. a trend, a tendency3. a way out of a situation4. a way forward5. a sexual relationship",,,,
???,???,louh b?n g?i,"(road side chicken)a prostitute who stands on the street or at the side of the road, a ""streetwalker"".",,,,
??,??,louh sou,"(road number)1. profitable, advantageous2. a way of making money, a line of business",,,,
?,?,louh,to reveal,,,,
????,????,louh b? louh háaih,"(to expose ball, expose crab)(of a woman) to expose one's breasts and genitalia, to bare all",,,,
??,??,louh gw?t,"(to expose the bone)uninhibited, unrestrained, embarrassingly direct",,,,
??,??,louh háaih,a woman who exposes her genitalia,,,,
??,??,louh haaih,"(to expose the weapon)a man who exposes his genitalia in public, a ""flasher"".",,,,
???,???,louh léuhng dím,"(to expose two dots)topless, with breasts exposed ",,,,
???,???,louh máah geuk,(to reveal a horse's leg)to let out a secret,,,,
??,??,louh mihn,"to show oneself, to show one's face",,,,
??,??,louh mòuh,"(to reveal hair)to show some pubic hair, to wear revealing underwear",,,,
???,???,louh s?am dím,(to expose three dots)full frontal nudity,,,,
?,?,luhk,green,,,,
???,???,luhk dáu jái,(little green bean)librium (a transquilliser),,,,
?Card,?Card,luhk,"a green card, i.e. US permanent residence identity card",,,,
??,??,luhk,a police officer,,,,
?,?,luhk,six,,,,
??,??,luhk gáu,"(sixty-nice)a sexual position involving mutual oral sex, ""69"".",,,,
?????,?????,luhk gwok daaih f?ng seung,"chaos, disorder; a chaotic situation",,,,
??,??,luhk l?i,an immigrant from China to Hong Kong,,,,
?????,?????,luhk yíh b?t tùhng màuh,"(six ears and different strategies)three people will never find a consensus, it is difficult to get an agreement out of more than two people.",,,,
?,?,lùhng,1. a dragon2. a queue3. snake meat4. six (triad jargon),,,,
????,????,lùhng j?ng fú máahng,"full of spirit, full of strength, powerful",,,,
??,??,lùhng tàuh,"(dragon head)the Dragon Head, the leader of a triad society; the numerical code associated with this rank is 489.",,,,
????,????,lùhng tàuh daaih g?,"(dragon head big brother)the Dragon Head, the leader of a triad society",,,,
????,????,lùhng tàuh daaih lóu,"(dragon head big brother)the Dragon Head, the leader of a triad society",,,,
????,????,lùhng tàuh g?a juhk,"the family of the Dragon Head, the relatives of the Dragon Head.",,,,
????,????,lùhng tàuh yùhn seui,"the first route marshal, a traditional senior triad rank, a triad lodge leader or ""Dragon Head"" (triad jargon).",,,,
?,?,lùhng,a cage,,,,
?????,?????,lùhng léuih g?i jok fáan,"(inside the coop the chickens are fighting)dissent withing an organisation, an internal rift, factional fighting",,,,
?,?,l?k,1. a classifier for stick2. one year (especially in relation to prison sentences)???? [kéuih chóh sahp l?k] he's doing ten years in prison,,,,
??,??,l?k chaam,1. a tall and thin person2. a stupid person,,,,
??,??,l?k chaht,"1. an obscene insult for a fool (""stupid prick"")2. an insulting and humorous pun on the name Richard.",,,,
??,??,l?k got,"an idiot, a fool.",,,,
??,??,l?k je,"(piece of sugar cane)an idiot, a fool.",,,,
??,??,l?k j?k,"a tall person, a tall and thin person",,,,
?card,?card,l?k k?at,(to roll card)to pay with a credit card,,,,
?Ling,?Ling,l?k l?ng,ten-pin bowling,,,,
??,??,l?k muhk,"a stupid person, an idiot, a fool",,,,
??,??,l?k yéh,the penis,,,,
?,?,l?ng,a hole,,,,
??,??,l?ng louh,(hole road)1. a way of making money2. an opportunity to get a task completed,,,,
????,????,l?ng l?ng la la,(holes and cracks)in every nook and cranny. ,,,,
?,?,lyùhn,united,,,,
?,?,lyuhn,disorderly,,,,
??,??,lyuhn/lyún ?p,"to talk nonsense, to talk rubbish, to ""bull shit"".",,,,
????,????,lyuhn/lyún ?p yaah sei,"to talk nonsense, to ""bullshit"".",,,,
????,????,lyuhn dáa lyuhn johng,"to score a lucky hit, to reach one's goal without having a clear idea how one got there.",,,,
???,???,lyuhn gam j?ng,"to do something pointless or in an aimless fashion, to have no fixed aim or intention for an action.",,,,
??,??,lyuhn góng,to speak nonsense,,,,
?????,?????,lyuhn gwo lyuhn jong g?ng,"chaos, messy, in a mess, in a muddle",,,,
??????,??????,lyuhn gwo lyuhn sai g?ai yàhn,"chaos, messy, in a mess, in a muddle",,,,
????,????,lyuhn johng y?t t?ng,"without an objective, aimlessly",,,,
??,??,lyuhn làih,"to do things irresponsibly, to be impulsive, to do something foolish",,,,
??,??,lyuhn lùhng,(disorder in the cage)to make a mess of something,,,,
???,???,lyuhn saai lùhng,"chaos, disorder",,,,
?,?,ly?n,"1. curly2. restless, disturbed, miserable",,,,
????,????,ly?n g?ng h? máih,"(bending bows and dry shrimps)not straight, in an awkward position (e.g. sitting position).",,,,
?,?,lyuht,1. to tremble2. to be afraid (Toishan dialect),,,,
?,?,m?a,a mother,,,,
??,??,m?a ch?a,"1. to swear, to curse, to use bad language2. to scold using bad language",,,,
???,???,m?a m?a s?ng,"to swear, to use bad language, to curse",,,,
???,???,m?a m?a sàahng,"1. mummy2. mamasan; madam, female pimp; supervisor of nightclub hostesses",,,,
?,?,m?a,1. twin2. double,,,,
??,??,m?a b?t,"(twin beat)police officer patrolling in pairs, the system whereby police officers are supposed to patrol in pairs.",,,,
??,??,m?a g?t,"(double seven)the 14K triad society (? g?t is a traid term for the number seven, traid jargon)",,,,
???,???,m?a g?ng jái,(twin dolls)1. two people who are constantly together2. two twenty foot containers on a forty foot trailer (truck driver jargon),,,,
??,??,m?a s?a,(<master)1. master2. expert,,,,
???,???,m?a y?n t?ng,boxer shorts,,,,
???,???,m?a y?n t?ng,boxer shorts,,,,
??,??,m?a yíp,(twin leaf)handcuffs,,,,
??,??,m?a f?,1. (things are)so so2. things are not good,,,,
????,????,m?a m?a f? f?,"an equivocal utterance, ""(things are) so so"", ""things are not too good"".",,,,
?,?,màah,hemp,,,,
??,??,màah fàahn,"1. a nuisance2. irritating, troublesomeone, annoying, frustrating",,,,
???,???,màah g?u fàahn,"an obscene variant of ?? màah fàahn, ""what a fucking pain"", ""a fucking nuisance"".",,,,
???,???,màah jeuk geuk,(Mahjong leg)a player in a game of mahjong,,,,
?Q?,?Q?,màah k?u fàahn,"a euphemistic variant of obscene expressions involving ?? màah fàahn, ""what an effing pain!"".",,,,
???,???,màah lán fàahn,"an obscene variant of ?? màah fàahn, ""what a fucking pain"", ""what a fucking nuisance"".",,,,
????,????,màah lán g?u fàahn,"an obscene variant of ?? màah fàahn, ""what a fucking pain"", ""a fucking nuisance"".",,,,
???,???,màah l?t gwái,"a generic insult, an ""asshole"", a ""bastard"".",,,,
???,???,màah l?t jái,a colloquial or insulting term for a young man,,,,
???,???,màah l?t lóu,"1. an informal, colloquial or vulgar term for a man, a ""bloke"", a ""guy""2. a man seen as a sexual partner, e.g. the client of a prositute.",,,,
???,???,màah l?t m?i,"an informal, colloquial or vulgar term for a girl or young woman",,,,
??,??,màah màah,"not too good, not especially good",,,,
???,???,màah màah déi,"not too good, not especially good",,,,
???,???,màah màah déi,"not too good, not especially good",,,,
??,??,màah y?ng,1. eagle2. The Hong Kong airport (taxi driver jargon),,,,
?,?,máah,"1. horse2. a junior employee, a subordinate3. a rank-and-file member of a gang, a triad follower4. a motor-cycle5. a car6. a prostitute",,,,
??,??,máah fòhng,"1. stable2. a call-girl centre, a location where prostitutes wait to be called to clients",,,,
??,??,máah f?,"(groom)1. the male protector of a prostitute, the escort for a prostitute who takes orders for her services and accompanies her to the short-time hotel2. a pimp",,,,
??,??,máah g?au,Macau,,,,
???,???,máah g?au lóu,"men, guys, people from Macau",,,,
??,??,máah jái,"(little horse)1. a junior employee, a subordinate2. a rank-and-file member of a gang, a triad follower",,,,
??,??,máah jyú,1. a horse owner2. a taxi owner (taxi driver jargon),,,,
??,??,máah láam,1. a call-girl centre2. a brothel3. short-time hotel4. hotel,,,,
???,???,máah l?u j?ng,(monkey spirit)a naughty child,,,,
????,????,máah l?u sí f?t,"(monkey buttocks)crimson, bright red (especially of someone's face).",,,,
