0氹	[tam]/1. to cajole someone/2. to pacify someone who is angry
撬	[giuh]/1. to prise up/2. to lure away, e.g. a girlfriend/boyfriend from their current partner, or an employee from his or her current employer
撬牆腳	[giuh chèuhng geuk]/to seduce someone away from a lover
撬長腳	[giuh chèuhng geuk]/to seduce someone away from a lover
撲	[pok]/to rush
撲料	[pok líu]/to look for information, to collect information, to hunt for sensational facts
撲水	[pok séui]/to raise money, to raise funds
撲飛	[pok fēi]/to try to find a ticket, to look everywhere for a ticket (concert, movie, ferry)
撳	[gahm]/1. to press down/2. to oppress, to keep someone down/3. to extort money out of someone/4. to settle an arguement, to dampen down a quarrel
撳機	[gahm gēi]/(to press machine)/to get money from a cash dispenser
撳鷓鴣	[gahm je gū]/(to press a partridge)/1. to cheat, to con, to deceive/2. to extort, to blackmail
撻	[tāat]/1. to steal, to grab/2. to provoke, to start trouble/[daat]/to lay out
撻Q	[taat kīu]/1. to miskick the ball (football)/2. to miscue a shot (snooker)/3. to have made a mistake
撻出嚟	[daat chēut làih]/to display
撻大佬朵	[daat daaih lóu dó]/to mention one's older triad brother's name so as to be protected by his reputation.
撻朵	[daat dó]/1. to invoke the name or power of someone/2. to reveal oneself (to be a person of importance)/3. to name drop/4. to reveal one's position in a triad society.
撻沙	[taat sā]/a slipper
撻車	[tāat chē]/to start a car, to turn on the ignition
擁	[yúng]/to support
擁躉	[yúng dán]/supporters, fans
擇	[jaahk]/to choose
擇使	[jaahk sái]/hard to achieve; difficult to carry out, difficult to complete successfully
擒	[kàhm]/1. to grab/2. to have sex, to "screw"/3. to arrest, to catch (police)
擒上擒落	[kàhm séuhng kàhm lohk]/to rush up and down, to be busy going up and down
擒嚟擒去	[kàhm làih kàhm heui]/(to climb here to climb there)/to run wild, to climb all over furniture (e.g. naughty children).
擒擒青	[kàhm kàhm chēng]/1. to rush/2. to be over-eager, anxious, keen
擒青	[kàhm chēng]/over-eager, anxious, keen
擔	[dāam]/to carry
擔大旗	[dāam daaih kèih]/(holding big flag)/a leader, the person in charge
擔屎唔偷食	[dāam sí m4 tāu sihk]/(to carry shit and not eat it)/to be completely trustworthy.
擔幡買水	[dāam fāan máaih séui]/a ceremony carried out by the eldest son for a dead parent.
擔梯	[dāam tāi]/(to carry the ladder)/to fail in an examination (previously the lowest fail grade was an "H" which look like a ladder).
擘	[maak]/to pull apart
擘大口得個窿	[maak daaih háu dāk go lūng]/(the mouth is opened and there is only a hole)/to be tongue-tied, open-mouthed in amazement, shock, etc.
擘大眼講大話	[maak daaih ngáahn góng daaih waah]/(eyes open-wide and lying)/1. to be a convincing liar/2. to be a shameless liar.
擘爛髀	[maak laahn béi]/a loose woman, a sexually promiscuous woman
擘面	[maak mín]/(to tear face)/to have a row, to break up (partnership, couple, etc.).
擘髀	[maak béi]/(to spread thighs)/1. to spread the legs, to open the legs (of woman in preparation for sex)/2. to be sexually promiscuous/3. to be a prostitute
擦	[chaat]/1. to rub/2. to eat; to eat greedily, to have a satisfying meal, "to stuff oneself".
擦一餐	[chaat yāt chāan]/to eat with enjoyment, to eat a satisfying meal; to "stuff oneself".
擦錯鞋	[chaat cho hàaih]/(to shine the wrong shoe)/to fail to please one's boss.
擦鞋	[chaat hàaih]/(to shine shoes)/to be obsequious, to be a flunky.
擦鞋仔	[chaat hàaih jái]/(shine shoe dog)/1. a flunky/2. an obsequious person/3. someone who curries favour.
擦鞋狗	[chaat hàaih gáu]/(shine shoe dog)/1. a flunky/2. an obsequious person/3. someone who curries favour
擦餐勁	[chaat chāan gihng]/to eat with enjoyment
擸	[laap]/to grab
擸嘢	[laap yéh]/to pick up tools or implements for manual work or for criminal activities.
擸架生	[laap ga chāang]/to pick up tools or instruments, including fireamrs, particularly those used by workers or criminals.
擺	[báai]/to arrange
擺上檯	[báai séuhng tói]/to lure someone into a trap, to make someone a scapegoat, to "set someone up"
擺堆	[báai dēui]/(to arrange a heap)/to defecate
擺平	[báai pìhng]/to settle an argument; to calm a situation; to mediate in a conflict
擺彩	[báai chói]/to compete for prestige, reputation
擺明	[báai mìhng]/to be obvious.
擺明車馬	[báai mìhng gēui máh]/(to put the chariot and horse pieces openly on the chessboard)/to act in an overt manner, "to put all one's cards on the table", to show one's full strength or capability.
擺柳	[báai láuh]/(to deploy a willow)/to urinate (used of a man)
擺橫	[báai wàahng]/(to deploy horizontally)/opium divan (drug addict jargon)
擺款	[báai fún]/to show off one's status or wealth, to be arrogant, to be conscious of one's status or wealth.
擺老烏	[báai lòuh wū]/to make a bad mistake; to score an own goal (soccer jargon).
擺老門	[báai lóuh mùhn]/(to set an old door)/to set a trap
擺薄落	[báai bohk lōk]/(to set up< block)/to set up a road-block, to set up a speed trap (police)
擺門	[báai mùhn]/to set a trap; to trick someone
擺陣	[báai jahn]/to join the queue to wait for customers (taxi driver jargon)
擺鳥龍	[báai wū lúng]/to make a mistake; to score an own goal (scooer jargon).
攝位	[sip wái]/1. to achieve someting by underhand or unpleasant means (e.g. by flattery, intrigue, etc.)/2. to be pushy, to be self-promoting
攝灶罅	[sip jou la]/(to wedge the kitchen gap)/to have missed the chance to get married, a woman who is "left on the shelf".
攝牙罅	[sip ngáah la]/1. not enough to eat, food of bad quality/2. humble food (used by the host)
攝石人	[sip sehk yàhn]/someone who tries to hog the limelight, to capture the attention of the media, etc.
攝青鬼	[sip chēng gwái]/someone who acts in a secretive manner
攝高枕頭	[sip gōu jám tàuh]/(to raise one's pillow by putting something underneath)/to think really hard, to think through something carefully
攞	[ló]/to collect
攞位	[ló wái]/to win status or reputation
攞去填海	[ló heui tìhn hói]/(to take and dump in the sea)/used to characterize something or someone useless, i.e. that it should be "dumped in the sea".
攞命	[ló mehng]/(to take life)/1. to kill someone/2. something that arouses strong emotion or passion.
攞嚟衰	[ló làih sēui]/to get oneself into trouble
攞嚟講	[ló làih góng]/1. to give a feeble excuse where one has no good reason for one's conduct/2. to talk just for the sake of talking
攞嚟賤	[ló làih jihn]/to get oneself into trouble
攞彩	[ló chói]/(to get colour)/to win honour, to gain glory (in a contest or a fight).
攞意頭	[ló yi tàuh]/to do something for the sake of good luck (e.g. a ritual).
攞晒彩	[ló saai chói]/to win honour, to gain glory (in a contest or a fight).
攞景	[ló gíng]/to take advantage of someone being in a bad situation to provoke them, "to hit someone when they are down".
攞景定贈興	[ló gíng dihng jahng hing]/(to be sarcastic or give praise)/used to accuse someone of taking advantage of one's vulnerability.
攞着數	[ló jeuhk sou]/to gain advantage from a situation, to profit from a deal
攞膽	[ló dáam]/(to take guts)/used to describe something that arouses an extreme emotion (impressive, frightening, funny, etc.).
攞著數	[ló jeuhk sou]/to gain advantage from a situation, to profit from a deal
攣弓蝦米	[lyūn gūng hā máih]/(bending bows and dry shrimps)/not straight, in an awkward position (e.g. sitting position).
攤	[tāan]/a stall
攤攤腰	[tāan tāan yīu]/beaten into the ground, totally exhausted, finished, completely defeated
攤牌	[tāan páai]/(to show one's cards)/to make a deal, to discuss a deal
攤直	[tāan jihk]/to die
攪	[gáau]/to interfere with, to behave wrongly, to make a mistake, to "mess with", to "mess up".
攪三攪四	[gáau sāam gáau sei]/1. to be lecherous, to have illicit sex, to visit prostitutes/2. to behave badly, to get into trouble
攪串個party	[gáau chyun go pā tìh]/to make trouble, to mess up a situation, to "rain on someone's parade".
攪乜春呀	[gáau māt chēun a]/an expression of anger, irritation or surprise at what someone is doing, "what's he up to?", "what's he doing?, "what are you doing?", 'what's taking so long?", "what's up?"
攪乜鬼呀	[gáau māt gwái a]/an expression of anger, irritation or surprise at what someone is doing, "what's he up to?", "what's he doing?, "what are you doing?", 'what's taking so long?", "what's up?"
攪亂檔	[gáau lyuhn dong]/to cause chaos, to bring disorder
攪事	[gáau sih]/to make trouble, to cause problems
攪出個大頭佛	[gáau chēut go daaih tàuh faht]/to create a big problem, to make big mess of something
攪到一鑊泡	[gáau dou yāt wohk póuh]/to seriously mismanage a situation, to make a mess of a task or situation, to "screw up".
攪喎	[gáau wóh]/to spoil, to destroy
攪嘢	[gáau yéh]/1. to have sex/2. to make fun, to joke around/3. to make trouble, to cause problems
攪基	[gáau gēi]/1. to make homosexual friends, to be gay/2. to turn gay
攪妥	[gáau tóh]/to get hold of, to secure
攪妥晒	[gáau tóh saai]/to get hold of, to secure
攪寸個party	[gáau chyun go pā tìh]/to make trouble, to mess up a situation, to "rain on someone's parade".
攪屎攪棍	[gáau sí gáau gwan]/to make trouble between people, to "stir shit"
攪屎棍	[gáau sí gwan]/(stir shit stick)/to make trouble between people, to be a "shit-stirrer".
攪彎	[gáau wāang]/(to make curve)/1. to make trouble/2. to cause problems, difficulties
攪得有聲有色	[gáau dāk yáuh sēng yáuh sìk]/to get things into order, to bring prosperity to a business
攪手	[gáau sáu]/the organiser of an activity, the driving force behind an organisation
攪掂	[gáau dihm]/to settle everything, to fix a situation
攪撚錯	[gáau lán cho]/a strong and aggressive expression of criticism or anger to someone, "you must be fucking kidding!"
攪攪震	[gáau gáau jan]/to make trouble, to disturb
攪攪震冇幫襯	[gáau gáau jan móuh bōng chan]/to make trouble, to disturb without buying anything in a shop as a mean of harassment.
攪是攪非	[gáau sih gáau fēi]/(to stir yes and stir no)/to cause trouble, to cause trouble between people.
攪正	[gáau jeng]/to solve a problem
攪笑	[gáau siu]/1. to play around/2. to joke
攪邊科	[gáau bīn fō]/an expression of critical surprise or amazement, "what are you trying to do?"
攪錯	[gáau cho]/to make a mistake
攪風攪雨	[gáau fūng gáau yúh]/(to mix wind mix rain)/to cause a lot of problems, to make trouble
攪鬼	[gáau gwái]/to make trouble, to disturb
攬	[láam]/to embrace
攬上身	[láam séuhng sān]/to take on a task, to take over a task for someone, guarantee that a task will be completed successfully.
攬住死	[láam jyuh séi]/(to die hugging)/to get into trouble together
攬實	[láam saht]/to hold tight, stick to, stay with
攬硬	[láam ngaahng]/to support strongly, to protect
攬身攬勢	[láam sān láam sai]/to be very close, to be intimate, to be very "lovey-dovey".
攬頭攬頸	[láam tàuh láam géng]/(to hug head hug neck)/to be very close, to be intimate
支	[jī]/a classifier for long rigid objects
支嘢	[jī yéh]/the penis
支蕭	[jī sīu]/the penis
攰	[guih]/tired
攰lai lai	[guih làaih làaih]/(tired and lame)/exhausted
攰奶奶	[guih làaih làaih]/(tired and lame)/exhausted
收	[sāu]/to receive
收0靚	[sāu lēng]/to recreuit new members for street gangs or for a triad society, the process whereby a "big brother" accepts new followers who will owe allegiance in turn to their big brother's big brother.
收到	[sāu dóu]/used to say that one has understood, "message received!"; "understood!"; "I get what you're saying!"
收到風	[sāu dóu fūng]/(to get wind)/to hear a rumour, to have received information
收口	[sāu háu]/an impolite way of telling someone to be quiet, "shut up!".
收嗲	[sāu dē]/used to tell someone to be quiet or to leave, "shut up!", "shut your mouth", "piss off"
收嘢	[sāu yéh]/used when punishing or hitting someone, "take that!"
收山	[sāu sāan]/to retire
收得	[sāu dāk]/to be a success with the public, to be sought after (e.g. tickets for a show, film, exhibition, etc.).
收手	[sāu sáu]/(to withdraw one's hand)/to stop, to quit
收數	[sāu sou]/to collect debts
收檔	[sāu dong]/1. to close down the store, to shut down a business/2. to die, to be killed/3. to kill
收火	[sāu fó]/to calm down
收爹	[sāu dē]/used to tell someone to be quiet or to leave, "shut up!", "shut your mouth", "piss off"
收片	[sāu pín]/to recieve illegal money, to receive bribes
收皮	[sāu pèih]/(to withdraw the skin)/1. an insulting way of expressing contempt for someone, telling them to leave, etc., "piss off!", "screw you!"/2. to die/3. to kill
收科	[sāu fō]/to bring a situation to an end, to come to an end
收租佬	[sāu jōu lóu]/1. rent collector/2. a collector of bribes
收聲	[sāu sēng]/an impolite way of telling someone to quiet, "shut up!"
收虧	[sāu gwāi]/to accept bribes
收買人命	[sāu máaih yàhn mehng]/abuse shouted at someone who is putting others at risk, e.g. a careless driver, "you could kill someone like that!".
收買人心	[sāu máaih yàhn sām]/to bribe, to buy loyalty
收買佬	[sāu máaih lóu]/someone who makes a living buying old household objects and repairing them for sale.
收陀地	[sāu tòh déi]/to collect protection money in one's area of control
收韁	[sāu gēung]/(to pull the reins)/an instruction to cease action
收順啲	[sāu sēng dī]/used in bargaining, "please give me a discount!", "I'll give you a discount!"
收風	[sāu fūng]/(to get wind)/to find out what is happening, to get some news or information
